date,username,replies,retweets,favorites,text,geo,mentions,hashtags,id,original,score,neg,neu,pos,compound,label
2019-11-10 21:38:01,TB_W_Chocolate,0,0,4,whoever writes the state farm commercials needs fired ,,,,1193644002291208193,Whoever writes the State Farm commercials needs fired ,"{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}",0.34,0.66,0.0,-0.5574,negative
2019-11-10 21:05:07,iamtriskaideka,0,0,1,statefarm #statefarm just saw the new commercial with rogers and mahomes why do they keep changing agents? are state farm agents quitting and ; moving on to other insurance agencies? are state farm agents being fired? iamtriskaideka,,@StateFarm @iamtriskaideka,#StateFarm,1193635722068201472,@StateFarm #StateFarm Just saw the new commercial with Rogers and Mahomes Why do they keep changing agents? Are State farm agents quitting &amp; moving on to other insurance agencies? Are State farm agents being fired? @iamtriskaideka,"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.6298}",0.103,0.897,0.0,-0.6298,negative
2019-11-10 12:22:33,DucharmeCarl,0,0,0,"twenty-six insurance companies agreed to voluntarily extend the living benefits for survivors of the 2017 fires still rebuilding their homes — but not nationwide, allstate, or state farm. ",,,,1193504214095450114,"Twenty-six insurance companies agreed to voluntarily extend the living benefits for survivors of the 2017 fires still rebuilding their homes — but not Nationwide, Allstate, or State Farm. ","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4019}",0.0,0.842,0.158,0.4019,positive
2019-11-09 22:52:50,LambAway,0,5,8,"who's got the best insurance in the world? is it aflac, state farm? liberty mutua/? no it's jesus christ read john 3:16 john 14:6 that's the best life insurance, fire insurance, and health insurance you can have it it's free!",,,,1193300443411156992,"Who's got the best insurance in the world? is it Aflac, State farm? Liberty mutua/? No it's Jesus Christ read John 3:16 John 14:6 that's the best life insurance, fire insurance, and health insurance you can have it it's free!","{'neg': 0.084, 'neu': 0.623, 'pos': 0.292, 'compound': 0.9236}",0.084,0.623,0.292,0.9236,positive
2019-11-09 18:18:21,MinnieSports,0,0,0,"after flooding my tv with so many dumb a-rodg spots, i will never ever ever ever ever get state farm. hey statefarm - familiar with the concept of ad fatigue?",,@StateFarm,,1193231367519105024,"After flooding my TV with so many dumb A-Rodg spots, I will never ever ever ever ever get State Farm. Hey @StateFarm - familiar with the concept of ad fatigue?","{'neg': 0.166, 'neu': 0.834, 'pos': 0.0, 'compound': -0.6786}",0.166,0.834,0.0,-0.6786,negative
2019-11-08 22:46:33,US7thCircuitCt,0,0,0,villas at winding ridge v. state farm fire and casualty co. ,,,,1192936473462480896,Villas at Winding Ridge v. State Farm Fire and Casualty Co. ,"{'neg': 0.392, 'neu': 0.608, 'pos': 0.0, 'compound': -0.7003}",0.392,0.608,0.0,-0.7003,negative
2019-11-08 20:09:55,VDaigler,1,0,0,everyone out there that has statefarm dump them now. we had water come in our house from up through our shower drain and they refuse to cover the massive repairs we now need. policy excludes water damage from external drains that have roots in them. who knows that???,,@StateFarm,,1192897052948123648,Everyone out there that has @StateFarm dump them now. We had water come in our house from up through our shower drain and they refuse to cover the massive repairs we now need. Policy excludes water damage from external drains that have roots in them. Who knows that???,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.8196}",0.16,0.84,0.0,-0.8196,negative
2019-11-08 19:37:37,live4literacy,1,0,0,geico esurance hit me up if you want to discuss three cars and auto bundle on a family that’s been with statefarm since 1993 and am getting punished for taking a flooded car to a not preferred provider which we didn’t know we should to begin with...,,@GEICO @esurance @StateFarm,,1192888925012054017,@geico @esurance hit me up if you want to discuss three cars and auto bundle on a family that’s been with @StateFarm since 1993 and am getting punished for taking a flooded car to a not preferred provider which we didn’t know we should to begin with...,"{'neg': 0.061, 'neu': 0.913, 'pos': 0.026, 'compound': -0.4019}",0.061,0.913,0.026,-0.4019,negative
2019-11-08 15:51:27,Annette_Taddeo,1,1,0," traffic alert truck crashed into statefarm office on bird road and 59th. 5 cars hit. just drove by and ago led to see that yes, the front part of the truck is inside the building! miamidadefire and ; miamidadepd on the scene. praying everybody is ok!",,@StateFarm @MiamiDadeFire @MiamiDadePD,,1192832009921605633," TRAFFIC ALERT Truck crashed into @StateFarm office on Bird Road and 59th. 5 cars hit. Just drove by and ago led to see that yes, the front part of the truck is INSIDE the building! @MiamiDadeFire &amp; @MiamiDadePD on the scene. Praying everybody is ok!","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.7896}",0.0,0.843,0.157,0.7896,positive
2019-11-07 23:26:29,stanbruhh,0,0,0,state farm so trash for calling my insurance company trynna have them fix my damages tf,,,,1192584133911859200,State Farm so trash for calling my insurance company trynna have them fix my damages tf,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4404}",0.162,0.838,0.0,-0.4404,negative
2019-11-07 16:23:39,YungJayRich,0,0,0,"“like a good neighbor, state farm is there.....with some fire ass head from a bad bitch” ",,,,1192477726315147265,"“Like a good neighbor, State Farm is there.....with some fire ass head from a bad bitch” ","{'neg': 0.387, 'neu': 0.494, 'pos': 0.119, 'compound': -0.7579}",0.387,0.494,0.119,-0.7579,negative
2019-11-07 12:04:51,directcoops,0,0,0,"[dlbn] arizona judge tosses out lawsuit against amazon in hoverboard fire, but mississippi keeps state farm ins. case hovering over amazon for home explosion caused by hoverboard it sold online. [alnorman] ",,,,1192412594692403203,"[DLBN] ARIZONA JUDGE TOSSES OUT LAWSUIT AGAINST AMAZON IN HOVERBOARD FIRE, BUT MISSISSIPPI KEEPS STATE FARM INS. CASE HOVERING over Amazon for home explosion caused by hoverboard it sold online. [ALNORMAN] ","{'neg': 0.094, 'neu': 0.805, 'pos': 0.101, 'compound': 0.0644}",0.094,0.805,0.101,0.0644,neutral
2019-11-07 12:02:57,SprawlBusters,0,0,0,"arizona judge tosses out lawsuit against amazon in hoverboard fire, but mississippi keeps state farm ins. case hovering over amazon for home explosion caused by hoverboard it sold online. ",,,,1192412116227153920,"ARIZONA JUDGE TOSSES OUT LAWSUIT AGAINST AMAZON IN HOVERBOARD FIRE, BUT MISSISSIPPI KEEPS STATE FARM INS. CASE HOVERING over Amazon for home explosion caused by hoverboard it sold online. ","{'neg': 0.1, 'neu': 0.792, 'pos': 0.108, 'compound': 0.0644}",0.1,0.792,0.108,0.0644,neutral
2019-11-06 02:02:47,atikechu,0,0,0,and not fixing the vehicle your client damaged driving in reverse.this review will go on every site rating the service of state farm. your reps said they would cover everything all lies.i'm contacting a lawyer. statefarm,,@StateFarm,,1191898693529735169,And not fixing the vehicle your client damaged driving in reverse.This review will go on every site rating the service of State Farm. YOUR REPS SAID THEY WOULD COVER EVERYTHING ALL LIES.I'm contacting a lawyer. @StateFarm,"{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.4404}",0.077,0.923,0.0,-0.4404,negative
2019-11-06 01:33:47,hotincleveland,0,0,0,these poor california fire victims... nationwidein was not on their side. statefarm was not there like a good neighbor. allstate did not protect them from mayhem. but farmersinsaz z did...bum ba bum ba bum bum bum! the rest should be ashamed!,,@NationwideIn @StateFarm @Allstate @FarmersInsAZ,,1191891394220171267,These poor California fire victims... @NationwideIn was not on their side. @StateFarm was not there like a good neighbor. @Allstate did not protect them from mayhem. But @FarmersInsAz Z did...bum ba bum ba bum bum bum! The rest should be ashamed!,"{'neg': 0.27, 'neu': 0.691, 'pos': 0.04, 'compound': -0.853}",0.27,0.691,0.04,-0.853,negative
2019-11-06 01:24:18,DavidDouglasTV,1,1,0,"“it’s infuriating. it’s unbelievable, and it’s so ironic,” said wildfire survivor carlin rosset . “like a good neighbor?” she quipped, referring to the state farm jingle. “more like the worst neighbor you’d never want to know.” casottile reports:",,@CASottile,,1191889010311880705,"“It’s infuriating. It’s unbelievable, and it’s so ironic,” said wildfire survivor Carlin Rosset . “Like a good neighbor?” she quipped, referring to the State Farm jingle. “More like the worst neighbor you’d never want to know.” @CASottile reports:","{'neg': 0.176, 'neu': 0.627, 'pos': 0.196, 'compound': -0.0057}",0.176,0.627,0.196,-0.0057,neutral
2019-11-05 14:53:17,MAAPUAS,0,5,17,today's #droneweek focus: the insurance industry. we've been working with statefarm on strategies for drones to safely speed up damage assessment; relentlessly prioritizing safety has led to landmark waivers and a roadmap for even greater advances. ,,@StateFarm,#DroneWeek,1191730205884370945,Today's #DroneWeek focus: the insurance industry. We've been working with @StateFarm on strategies for drones to safely speed up damage assessment; relentlessly prioritizing safety has led to landmark waivers and a roadmap for even greater advances. ,"{'neg': 0.073, 'neu': 0.705, 'pos': 0.223, 'compound': 0.6808}",0.073,0.705,0.223,0.6808,positive
2019-11-05 13:49:28,WomenandDrones,0,11,23,#drones are helping #insurance companies like statefarm assess damage more efficiently and effectively. our women and #droneweek spotlight shines on shelley cole today #womenanddrones #faa,,@StateFarm,#Drones #insurance #DroneWeek #womenanddrones #FAA,1191714146947158016,#Drones are helping #insurance companies like @StateFarm assess damage more efficiently and effectively. Our Women and #DroneWeek spotlight shines on Shelley Cole today #womenanddrones #FAA,"{'neg': 0.094, 'neu': 0.587, 'pos': 0.319, 'compound': 0.7688}",0.094,0.587,0.319,0.7688,positive
2019-11-05 13:43:51,DoIt4Dandra,1,4,12,"thank you to mario thomas state farm insurance for your partnership in presenting the 5th annual dandra thomas invitational and your continued support of the lady wand us cats! #doit4dandra auto life fire (501)336-8647 2915 dave ward dr suite 4 conway, ar 72034",,,#DoIt4Dandra,1191712732493598722,"Thank you to Mario Thomas State Farm Insurance for your partnership in presenting the 5th annual Dandra Thomas Invitational and your continued support of the Lady Wampus Cats! #DoIt4Dandra Auto Life Fire (501)336-8647 2915 Dave Ward Dr Suite 4 Conway, AR 72034","{'neg': 0.05, 'neu': 0.835, 'pos': 0.115, 'compound': 0.4753}",0.05,0.835,0.115,0.4753,positive
2019-11-05 04:19:21,chrkeewhrlwnd,0,0,3,"in the shower, i was listening to spotify and there was a state farm ad, there was a fire alarm in it. let me tell you. nothing is scarier than having shand oo in your hair and hearing a fire alarm thinking you have to get out and go down 6 flights of stairs w shand oo in your hair",,,,1191570673899986944,"In the shower, I was listening to Spotify and there was a state farm ad, there was a fire alarm in it. Let me tell you. Nothing is scarier than having shampoo in your hair and hearing a fire alarm thinking you have to get out and go down 6 flights of stairs w shampoo in your hair","{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.8225}",0.146,0.854,0.0,-0.8225,negative
2019-11-04 23:52:55,donsoroka2011,2,1,2,"twenty-six insurance companies agreed to voluntarily extend the living benefits for survivors of the 2017 fires still rebuilding their homes — but not nationwide, allstate, or state farm. are you in good hands? ",,,,1191503623596826625,"Twenty-six insurance companies agreed to voluntarily extend the living benefits for survivors of the 2017 fires still rebuilding their homes — but not Nationwide, Allstate, or State Farm. Are you in good hands? ","{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.7615}",0.0,0.772,0.228,0.7615,positive
2019-11-04 23:45:04,iiiorg,0,5,11,insurance companies are assisting californians with #wildfire #recovery at an #insurance village in sonoma county. the local assistance center in healdsburg is handling claims and answering residents’ questions. allstate statefarm travelers aaanews #insurancenews,,@Allstate @StateFarm @Travelers @AAAnews,#wildfire #recovery #insurance #insurancenews,1191501647723343872,Insurance companies are assisting Californians with #wildfire #recovery at an #insurance village in Sonoma County. The local assistance center in Healdsburg is handling claims and answering residents’ questions. @Allstate @StateFarm @Travelers @AAAnews #insurancenews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-11-04 20:46:27,tmack894,0,0,0,"26 insurance companies agreed to voluntarily extend the living benefits for survivors of the 2017 fires still rebuilding their homes — but not nationwide, allstate, or state farm. (in case you are shopping 4 rental or home insurance) #wildfires",,,#wildfires,1191456696432021504,"26 insurance companies agreed to voluntarily extend the living benefits for survivors of the 2017 fires still rebuilding their homes — but NOT Nationwide, Allstate, or State Farm. (In case u are shopping 4 rental or home insurance) #wildfires","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.4019}",0.0,0.885,0.115,0.4019,positive
2019-11-04 03:03:30,horsepatronus,0,0,0,"groceries delivered (when statefarm local agent f's up your coverage and doesn't give you a rental car, leaving you caring for elderly and demented mum through wildfires, etc.) = priceless. big thank you to walmart.!! ",,,,1191189196200824833,"Groceries delivered (when Statefarm local agent F's up your coverage and doesn't give you a rental car, leaving you caring for elderly and demented mum through wildfires, etc.) = priceless. Big thank you to Walmart.!! ","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.7418}",0.0,0.84,0.16,0.7418,positive
2019-11-03 23:50:47,Reidaliscious,0,0,0,"statefarm you guys ever gonna make any funny or clever commercials, or just continue to flood my tv with complete trash?",,@StateFarm,,1191140700278145024,"@StateFarm you guys ever gonna make any funny or clever commercials, or just continue to flood my tv with complete trash?","{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.7096}",0.0,0.763,0.237,0.7096,positive
2019-11-03 22:13:45,Raidermike78,0,1,1,arron rodgers clearly don’t like his agent. he would rather have his state farm agent. dude just fire him already,,,,1191116277365952512,Arron Rodgers clearly don’t like his agent. He would rather have his State Farm agent. Dude just fire him already,"{'neg': 0.098, 'neu': 0.691, 'pos': 0.211, 'compound': 0.4215}",0.098,0.691,0.211,0.4215,positive
2019-11-03 12:24:54,chadric10643623,2,1,2,your sheik shed isn’t covered by state farm #albaghdadi. you will not be getting a skeikier sheik shed. realdonaldtrump #trumplandslide2020,,@realDonaldTrump,#alBaghdadi #TrumpLandslide2020,1190968091028668417,Your sheik shed isn’t covered by State Farm #alBaghdadi. You will not be getting a skeikier sheik shed. @realDonaldTrump #TrumpLandslide2020,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-11-03 02:28:53,Sassycec,0,27,23,i only need 70 dollars to complete my donorschoose project for my emergency care relief project that has received a 5x match from state farm due to the tornados in dallas ,,@DonorsChoose,,1190818098821160960,I only need 70 dollars to complete my @DonorsChoose project for my emergency care relief project that has received a 5X match from State Farm due to the tornados in Dallas ,"{'neg': 0.07, 'neu': 0.759, 'pos': 0.171, 'compound': 0.5719}",0.07,0.759,0.171,0.5719,positive
2019-11-02 22:48:15,djp4516,0,0,1,fire whoever approved the rodgers/mahomes state farm commercials into the sun,,,,1190762573966262272,Fire whoever approved the Rodgers/Mahomes State Farm commercials into the sun,"{'neg': 0.169, 'neu': 0.634, 'pos': 0.197, 'compound': 0.1027}",0.169,0.634,0.197,0.1027,neutral
2019-11-02 17:47:34,JeezyInTheHouse,1,0,7,"so statefarm is not renewing my wife/i because of our driving record/claims history. wife: 1 ticket 1-10mph early 2017 1 claim, hail damage 2017 me: 1 minor acc. claim 5/2019 1 claim, windshield repair after rock cracked windshield. absolutely wild. pay it but can't use it.",,@StateFarm,,1190686904162881537,"So @StateFarm is not renewing my wife/I because of our driving record/claims history. Wife: 1 ticket 1-10mph early 2017 1 claim, hail damage 2017 Me: 1 minor acc. claim 5/2019 1 claim, windshield repair after rock cracked windshield. Absolutely wild. Pay it but can't use it.","{'neg': 0.072, 'neu': 0.904, 'pos': 0.024, 'compound': -0.3158}",0.072,0.904,0.024,-0.3158,negative
2019-11-02 15:44:07,tamaradwalker,3,23,23,"because the dallas tornadoes affected my school, state farm is offering a 5x match! every dollar become $5! please donate or share if you can! check out my classroom on donorschoose! i'd love your help to bring my project to life:",,@DonorsChoose,,1190655837380976640,"Because the Dallas tornadoes affected my school, State Farm is offering a 5X match! Every dollar become $5! Please donate or share if you can! Check out my classroom on @DonorsChoose! I'd love your help to bring my project to life:","{'neg': 0.032, 'neu': 0.718, 'pos': 0.251, 'compound': 0.8994}",0.032,0.718,0.251,0.8994,positive
2019-11-02 15:43:05,tamaradwalker,0,2,3,"because the dallas tornadoes affected my school, state farm is offering a 5x match! every dollar is multiplied by 5! please donate or share if you can! check out my classroom on donorschoose! i'd love your help to bring my project to life:",,@DonorsChoose,,1190655576205930497,"Because the Dallas tornadoes affected my school, State Farm is offering a 5X match! Every dollar is multiplied by 5! Please donate or share if you can! Check out my classroom on @DonorsChoose! I'd love your help to bring my project to life:","{'neg': 0.031, 'neu': 0.728, 'pos': 0.241, 'compound': 0.8994}",0.031,0.728,0.241,0.8994,positive
2019-11-02 05:39:31,ICONIC_BEAUTY28,0,0,0,victor definitely set sheryls she-shed on fire! #statefarm,,,#StateFarm,1190503686033879040,Victor definitely set sheryls she-shed on fire! #StateFarm,"{'neg': 0.211, 'neu': 0.527, 'pos': 0.263, 'compound': 0.1511}",0.211,0.527,0.263,0.1511,neutral
2019-11-02 02:55:40,theKatMUA,0,0,0,pretty sure the statefarm husband set fire to his wife's she-shed #dontblamethelightning,,@StateFarm,#dontblamethelightning,1190462450698600448,Pretty sure the @statefarm husband set fire to his wife's she-shed #dontblamethelightning,"{'neg': 0.142, 'neu': 0.533, 'pos': 0.325, 'compound': 0.4767}",0.142,0.533,0.325,0.4767,positive
2019-11-01 17:06:18,UWLorainCounty,0,0,0,"for nov. & dec. we're teaming up with reed allen state farm insurance for quotes for good! statereed will donate $10 for every person who calls or stops in to get a quote on auto, fire or life insurance. be sure to mention united way or quotes for good. #liveunited #heretohelp",,@StateReed,#LiveUnited #HeretoHelp,1190314130596646912,"For Nov. & Dec. we're teaming up with Reed Allen State Farm Insurance for Quotes for Good! @StateReed will donate $10 for every person who calls or stops in to get a quote on Auto, Fire or Life Insurance. Be sure to mention United Way or Quotes for Good. #LiveUnited #HeretoHelp","{'neg': 0.066, 'neu': 0.748, 'pos': 0.186, 'compound': 0.8016}",0.066,0.748,0.186,0.8016,positive
2019-11-01 15:45:19,CBSA_HOYAS,0,0,0,"please come ot and support cbsa hoyas on thursday, november 7 at coal fire pizza (clemson corner) in frederick. this event sponsored by state farm agent john cooper. “don’t just hoop with coop, drive with coop” ",,,,1190293752969080832,"Please come OT and support CBSA Hoyas on Thursday, November 7 at Coal Fire Pizza (Clemson Corner) in Frederick. This event sponsored by State Farm Agent John Cooper. “Don’t Just Hoop With Coop, Drive With Coop” ","{'neg': 0.059, 'neu': 0.817, 'pos': 0.124, 'compound': 0.3818}",0.059,0.817,0.124,0.3818,positive
2019-11-01 12:50:57,arcsomd,0,0,0,"we're excited to be sponsored by our local state farm agent, mike paxson, as this month's quotes for good organization. his month for every person we send their way and who completes and auto, fire or life insurance quote, they'll make a $10 donation to our organization. ",,,,1190249872315895808,"We're excited to be sponsored by our local State Farm agent, Mike Paxson, as this month's Quotes For Good organization. his month for every person we send their way and who completes and auto, fire or life insurance quote, they'll make a $10 donation to our organization. ","{'neg': 0.046, 'neu': 0.851, 'pos': 0.103, 'compound': 0.4404}",0.046,0.851,0.103,0.4404,positive
2019-11-01 04:39:48,helenmcdermot,1,0,0,.statefarm running a commercial making light of a “she shed” burning down at a time when california is literally on fire is really dumb,,@StateFarm,,1190126268055867392,.@StateFarm running a commercial making light of a “she shed” burning down at a time when California is literally on fire is really dumb,"{'neg': 0.214, 'neu': 0.786, 'pos': 0.0, 'compound': -0.7178}",0.214,0.786,0.0,-0.7178,negative
2019-11-01 01:34:18,CasablancaRic,0,0,0,"#statefarm i wouldn’t consider state farm because not only did they deny benefits to victims of hurricane katrina, but because their commercials suck",,,#StateFarm,1190079585565589504,"#StateFarm I wouldn’t consider State Farm because not only did they deny benefits to victims of Hurricane Katrina, but because their commercials suck","{'neg': 0.257, 'neu': 0.679, 'pos': 0.064, 'compound': -0.6597}",0.257,0.679,0.064,-0.6597,negative
2019-12-31 19:45:28,garyhe,6,0,8,very weird that statefarm just decided to cancel my renters insurance for my “loss history” which is one instance of water damage in 2016 and one burglary in 2012. like did something change in the past four years of nothing happening?,,@StateFarm,,1212097457632563201,Very weird that @statefarm just decided to cancel my renters insurance for my “loss history” which is one instance of water damage in 2016 and one burglary in 2012. Like did something change in the past four years of nothing happening?,"{'neg': 0.154, 'neu': 0.792, 'pos': 0.054, 'compound': -0.5709}",0.154,0.792,0.054,-0.5709,negative
2019-12-31 16:44:22,xhaileym0rgann,0,0,0,"if you’ve ever sang along with the state farm jingle or the bandaid jingle, you are now a barry manilow fan. i don’t make the rules, i just enforce them. thanks.",,,,1212051884632150018,"If you’ve ever sang along with the State Farm jingle or the bandaid jingle, you are now a Barry Manilow fan. I don’t make the rules, i just enforce them. Thanks.","{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.6369}",0.0,0.848,0.152,0.6369,positive
2019-12-30 17:27:29,imemi,1,0,5,"i contested this but have been told the decision is final. their justification is the frequency of claims--a year prior to totaling my car i was in a minor accident w/ no damage to the other car, and nearly 2 years before that a deer slammed into me while i was at a full stop.",,,,1211700347099664386,"I contested this but have been told the decision is final. Their justification is the frequency of claims--a year prior to totaling my car I was in a minor accident w/ no damage to the other car, and nearly 2 years before that a deer slammed into me while I was at a full stop.","{'neg': 0.111, 'neu': 0.833, 'pos': 0.055, 'compound': -0.5435}",0.111,0.833,0.055,-0.5435,negative
2019-12-30 03:21:21,BlountCounty911,0,0,0,"wild fire state farm-snead | 43586 state hwy 75, altoona",,,,1211487409252290560,"WILD FIRE STATE FARM-SNEAD | 43586 STATE HWY 75, ALTOONA","{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.34}",0.211,0.789,0.0,-0.34,negative
2019-12-30 02:11:03,BreakingNewzman,0,0,0,does anybody else but me think zachary and state farm and the fire marshal should be talking to victor about that fire that destroyed cheryl's she-shed? cuz he sure seemed very unhappy when cheryl finds out from zachary the damage is covered before the fire is even out...,,,,1211469716436537344,Does anybody else but me think Zachary and State Farm and the fire marshal should be talking to Victor about that fire that destroyed Cheryl's she-shed? Cuz he sure seemed very unhappy when Cheryl finds out from Zachary the damage is covered before the fire is even out...,"{'neg': 0.334, 'neu': 0.621, 'pos': 0.045, 'compound': -0.9642}",0.334,0.621,0.045,-0.9642,negative
2019-12-29 14:52:16,tybaby79,0,0,0,is that your final answer? who dares mess with the status quo? #statefarm entire dand ;i team is managed by wh womenand ;if the entire company only has wh executives. you tell me #america did the educated blk woman who filed a complaint get fired after 15yrs bc she was not accountable?,,,#StateFarm #America,1211298896426786816,Is that your final answer? Who dares mess with the status quo? #StateFarm entire D&amp;I team is managed by wh women&amp;If the entire company only has wh Executives. You tell me #America did the educated blk woman who filed a complaint get fired after 15yrs bc she was not accountable?,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.8334}",0.153,0.847,0.0,-0.8334,negative
2019-12-29 14:38:20,tybaby79,1,0,0,"issues, such as why do black & white people start at the same place when hired but black ppl are 10x more likely not to be promoted? tell me how did i work statefarm for 15yrs but when i brought up racial disparities and ; filed a complaint-suddenly i became a problem and ; was fired?",,@StateFarm,,1211295389137219588,"issues, such as why do black & white people start at the same place when hired but black ppl are 10x more likely NOT to be promoted? Tell me how did I work @StateFarm for 15yrs but when I brought up racial disparities &amp; filed a complaint-suddenly I became a problem &amp; was fired?","{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.9154}",0.182,0.818,0.0,-0.9154,negative
2019-12-29 14:25:27,tybaby79,1,0,1,up filing an #eeoc complaint. i had no idea the harassment was just the beginning. what they put me through is pure hell and after 15 years with #statefarm they fired me bc i was trying to stand up for black people and ; aapd bc i had an #ada that was handled incorrectly. i don’t,,@AAPD,#EEOC #StateFarm #ADA,1211292146868854789,up filing an #EEOC complaint. I had no idea the harassment was just the beginning. What they put me through is pure hell and after 15 years with #StateFarm they fired me bc I was trying to stand up for black people &amp; @AAPD bc I had an #ADA that was handled incorrectly. I don’t,"{'neg': 0.24, 'neu': 0.76, 'pos': 0.0, 'compound': -0.9442}",0.24,0.76,0.0,-0.9442,negative
2019-12-27 20:00:06,rocketarmman11,1,0,0,ngl those red color rush unis from that state farm commercial are kinda fire,,,,1210651591163953152,Ngl those red color rush unis from that state farm commercial are kinda fire,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.2748}",0.139,0.861,0.0,-0.2748,neutral
2019-12-27 18:59:37,scottf6f,1,7,6,"can we maybe get a few more insurance commercials on tv. maybe like who will cover the 350,000 +homes in calif. state farm and allstate will not insure ppl in presumed fire areas. who will. is this another relo due to climate.? do ppl have to move? adobe structure?",,,,1210636369657303041,"Can we maybe get a few more INSURANCE COMMERCIALS ON TV. Maybe like who will cover the 350,000 +homes in calif. State farm and allstate will not insure ppl in presumed fire areas. Who will. Is this another relo due to climate.? Do ppl have to move? Adobe structure?","{'neg': 0.046, 'neu': 0.896, 'pos': 0.058, 'compound': 0.163}",0.046,0.896,0.058,0.163,neutral
2019-12-27 16:50:22,CarahHart,2,3,18,"nd senator john hoeven is meeting with state farm groups on the additional disaster assistance provided in the recently passed ag appropriations bill. it was a tough harvest for nd farmers (and others in the northern plains,too). one unknown is the timeline. ",,,,1210603843807010818,"ND Senator John Hoeven is meeting with state farm groups on the additional disaster assistance provided in the recently passed ag appropriations bill. It was a tough harvest for ND farmers (and others in the Northern Plains,too). One unknown is the timeline. ","{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.6808}",0.123,0.877,0.0,-0.6808,negative
2019-12-27 16:25:45,kathyjordan,0,0,0,"am a second gen #statefarm customer with a flooded car. claims reps have been great, but 3rd party vendors like tow and car rental companies have been awful. sf needs to protect its brand when it chooses customer-facing vendors.",,,#StateFarm,1210597647033262080,"Am a second gen #StateFarm customer with a flooded car. Claims reps have been great, but 3rd party vendors like tow and car rental companies have been awful. SF needs to protect its brand when it chooses customer-facing vendors.","{'neg': 0.079, 'neu': 0.67, 'pos': 0.251, 'compound': 0.8294}",0.079,0.67,0.251,0.8294,positive
2019-12-27 00:07:18,HelheimsImp,0,0,1,#statefarm has commercials bragging about getting people to do 100 good deeds. nice try but nothing will ever make up for screwing over customers after hurricane sandy.,,,#StateFarm,1210351411013324806,#StateFarm has commercials bragging about getting people to do 100 good deeds. Nice try but nothing will ever make up for screwing over customers after hurricane Sandy.,"{'neg': 0.078, 'neu': 0.795, 'pos': 0.127, 'compound': 0.128}",0.078,0.795,0.127,0.128,neutral
2019-12-26 10:57:54,StaufferAdam,0,0,0,statefarm your radio commercials are stupid. changing the words to songs is not clever or funny. whomever thought of this should be fired.,,@StateFarm,,1210152754729144320,@StateFarm your radio commercials are stupid. Changing the words to songs is not clever or funny. Whomever thought of this should be fired.,"{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.8976}",0.385,0.615,0.0,-0.8976,negative
2019-12-24 02:47:59,jim_layne,0,0,0,"this ad cand aign with aaron rogers’ fake agent are soooo lame! liberty, yours are a close 2nd! #statefarm #pleasestop #firethemarketingdepts #libertymutual",,,#statefarm #pleasestop #firethemarketingdepts #libertymutual,1209304684072095744,"this ad campaign with Aaron Rogers’ fake agent are soooo LAME! Liberty, yours are a close 2nd! #statefarm #pleasestop #firethemarketingdepts #libertymutual","{'neg': 0.224, 'neu': 0.658, 'pos': 0.118, 'compound': -0.4738}",0.224,0.658,0.118,-0.4738,negative
2019-12-24 01:59:31,RealB_Doschadis,0,0,0,"all of the state farm commercials should be thrown in the garbage, lit on fire, and destroyed for all of eternity.",,,,1209292487556304896,"All of the State Farm commercials should be thrown in the garbage, lit on fire, and destroyed for all of eternity.","{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.6808}",0.228,0.772,0.0,-0.6808,negative
2019-12-23 15:28:27,mysocialmedia01,2,0,0,statefarm does homeowners insurance cover damage to my stuff in someone else home with the homeowners insurance?,,@StateFarm,,1209133676526587904,@StateFarm does homeowners insurance cover damage to my stuff in someone else home with the homeowners insurance?,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.4939}",0.167,0.833,0.0,-0.4939,negative
