date,username,replies,retweets,favorites,text,geo,mentions,hashtags,id,original,score,neg,neu,pos,compound,label
2019-09-04 17:17:31,jennegs,0,0,0,i signed up for state farm’s drive safe and save...hopefully in a month i will still have car insurance #idrivelikemyeyesareclosed,,,#idrivelikemyeyesareclosed,1169298458437664768,I signed up for State Farm’s Drive Safe and Save...hopefully in a month I will still have car insurance #idrivelikemyeyesareclosed,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4404}",0.0,0.868,0.132,0.4404,positive
2019-09-04 13:36:41,johnwfmak,0,0,1,i discover while #hypermiling and #statefarm #drivesafeandsave in a #prius i can accelerate only with electric and break only with regen breaking and drive only below average speed of 1/4 a head of me ignoring all stop and go traffic. i can save with statefarm and get 5 stars ,,@StateFarm,#Hypermiling #StateFarm #DriveSafeAndSave #Prius,1169242885226737664,I discover while #Hypermiling and #StateFarm #DriveSafeAndSave in a #Prius I can accelerate only with electric and break only with regen breaking and drive only below average speed of 1/4 a head of me ignoring all stop and go traffic. I can save with @StateFarm and get 5 stars ,"{'neg': 0.091, 'neu': 0.85, 'pos': 0.059, 'compound': -0.1779}",0.091,0.85,0.059,-0.1779,neutral
2019-09-03 22:58:47,danette823,1,0,0,statefarm i like the drive safe and save app but i received a poor because my kid was on my phone lol!!! how do i get around that? ,,@StateFarm,,1169021954218745863,@StateFarm I like the drive safe and save app but I received a poor because my kid was on my phone lol!!! How do I get around that? ,"{'neg': 0.111, 'neu': 0.613, 'pos': 0.277, 'compound': 0.64}",0.111,0.613,0.277,0.64,positive
2019-09-03 22:43:32,DowntownAlison,0,0,0,"have you registered your state farm policies online? if not, you definitely should because there’s so many neat features on our app if you don’t have state farm, call, text or email me today to get started: alisondowntownalison.com or 214-744-3276. #downtownalison",,,#DowntownAlison,1169018112617922561,"Have you registered your State Farm policies online? If not, you definitely should because there’s so many neat features on our app If you don’t have State Farm, call, text or email me today to get started: Alison@DowntownAlison.com or 214-744-3276. #DowntownAlison","{'neg': 0.051, 'neu': 0.876, 'pos': 0.074, 'compound': 0.2548}",0.051,0.876,0.074,0.2548,neutral
2019-09-03 12:09:52,paulthissen,0,2,0,"2/the 2d case, oliver v state farm, is about whether fire insurance appraisal panels should be treated as arbitrations under the uniform arbitration act. ct of app decision -&gt; ",,,,1168858646870183936,"2/The 2d case, Oliver v State Farm, is about whether fire insurance appraisal panels should be treated as arbitrations under the Uniform Arbitration Act. Ct of App decision -&gt; ","{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.34}",0.079,0.921,0.0,-0.34,negative
2019-09-03 04:30:27,paulbeard,0,0,0,"look at your travel times sometimes, seattle commuters: miles traveled per unit of time. my insurance company app (statefarm) does the math for me: 5.1 miles in 14 minutes is not so great. pike place is 7 miles in 32 minutes by bus or car: 14 mph. not seeing the value… 3/f",,@StateFarm,,1168743031102570497,"Look at your travel times sometimes, Seattle commuters: miles traveled per unit of time. My insurance company app (@StateFarm) does the math for me: 5.1 miles in 14 minutes is not so great. Pike Place is 7 miles in 32 minutes by bus or car: 14 mph. Not seeing the value… 3/F","{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.6296}",0.075,0.925,0.0,-0.6296,negative
2019-09-02 01:45:45,dabrand5,0,0,0,with the state farm drive safe and save. i miss about 2 trips this week. so with that i have 12 trips and 20 miles.,,,,1168339194399342592,With the State Farm Drive Safe and Save. I miss about 2 trips this week. So with that I have 12 Trips and 20 miles.,"{'neg': 0.054, 'neu': 0.741, 'pos': 0.205, 'compound': 0.6705}",0.054,0.741,0.205,0.6705,positive
2019-09-01 18:05:22,johnwfmak,1,0,2,"marvelous240 according to the state farm - drive safe and save app, my prius have ""great"" acceleration ",,@marvelous240,,1168223337174183937,"@marvelous240 According to the State Farm - Drive Safe and Save app, my Prius have ""Great"" Acceleration ","{'neg': 0.0, 'neu': 0.579, 'pos': 0.421, 'compound': 0.8807}",0.0,0.579,0.421,0.8807,positive
2019-10-31 22:06:23,Michael_Urwin,1,0,0,"statefarm drive safe and save is cool, but i have where i drive a work truck and it logs 200 trips over 3 days. i’m extremely annoyed by that. why can’t it just record when i’m connected to my beacon?",,@StateFarm,,1190027262948716544,"@StateFarm drive safe and save is cool, but I have where I drive a work truck and it logs 200 trips over 3 days. I’m extremely annoyed by that. Why can’t it just record when I’m connected to my beacon?","{'neg': 0.084, 'neu': 0.791, 'pos': 0.125, 'compound': -0.036}",0.084,0.791,0.125,-0.036,neutral
2019-10-30 18:30:12,NFLBuddah,1,0,0,statefarm your app is terrible!,,@StateFarm,,1189610471038554112,@StateFarm your app is terrible!,"{'neg': 0.459, 'neu': 0.541, 'pos': 0.0, 'compound': -0.5255}",0.459,0.541,0.0,-0.5255,negative
2019-10-30 13:37:07,cr5315,2,0,0,"here i am stuck in a ditch and the statefarm app just sits, spinning, laughing at my anguish. ",,@StateFarm,,1189536712185339909,"Here I am stuck in a ditch and the @StateFarm app just sits, spinning, laughing at my anguish. ","{'neg': 0.245, 'neu': 0.622, 'pos': 0.133, 'compound': -0.4019}",0.245,0.622,0.133,-0.4019,negative
2019-10-28 23:06:40,FredEhle,0,0,0,statefarm fix your safe driver app so i don’t have to have location set to always on to work. it drains my battery,,@StateFarm,,1188955268543123459,@StateFarm fix your safe driver app so I don’t have to have location set to always on to work. It drains my battery,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4404}",0.0,0.884,0.116,0.4404,positive
2019-10-28 01:01:12,WalterMaselli,1,0,4,one good thing mahomes can check his state farm app while he’s on the sideline. maybe he can bundle his insurance home &amp; auto,,,,1188621703435444227,One good thing Mahomes can check his State Farm app while he’s on the sideline. Maybe he can bundle his insurance home and ; auto,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.4404}",0.0,0.892,0.108,0.4404,positive
2019-10-27 16:55:02,bozosc,0,0,0,that #statefarm app commercial would be funnier if when the agent asked for his app the assistant came in with some food,,,#statefarm,1188499354752937984,That #statefarm app commercial would be funnier if when the agent asked for his app the assistant came in with some food,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}",0.0,0.886,0.114,0.4019,positive
2019-10-24 15:12:42,XanMan336,0,0,2,"say u need an excuse, park in front of a stalled vehicle off the shoulder (preferrably with the state farm truck) take pic download an app that changes img metadata have 1 for sunup, sundown, dusk, dawn, etc",,,,1187386440918937600,"Say u need an excuse, park in front of a stalled vehicle off the shoulder (preferrably with the State Farm truck) Take pic Download an app that changes img metadata Have 1 for sunup, sundown, dusk, dawn, etc","{'neg': 0.046, 'neu': 0.921, 'pos': 0.033, 'compound': -0.128}",0.046,0.921,0.033,-0.128,neutral
2019-10-23 18:46:41,wtfrmyinitials,1,0,0,"what are the chances google is selling driving data collected via maps a-la state farm's ""drive safe &amp; save"" app?",,,,1187077902409461761,"What are the chances Google is selling driving data collected via Maps a-la State Farm's ""Drive Safe and ; Save"" app?","{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.7845}",0.0,0.695,0.305,0.7845,positive
2019-10-23 15:25:36,swahrez,1,0,0,statefarm so your drive safe &amp; safe app gives me a bad score for using my phone as a passenger. there has to be a way to fix that. #dontmesswithmydiscount,,@StateFarm,#dontmesswithmydiscount,1187027298127699968,@StateFarm so your drive safe and ; safe app gives me a bad score for using my phone as a PASSENGER. There has to be a way to fix that. #dontmesswithmydiscount,"{'neg': 0.093, 'neu': 0.745, 'pos': 0.161, 'compound': 0.3744}",0.093,0.745,0.161,0.3744,positive
2019-10-20 18:07:45,MikeBrice,0,0,0,am i the only one that wonders why statefarm award-winning app tv ad doesn't have a hyphen in the copy?,,@StateFarm,,1185980941849841664,Am I the only one that wonders why @StateFarm award-winning app TV ad doesn't have a hyphen in the copy?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-10-19 23:22:09,jpyper,2,0,0,i got my statefarm drive safe and save beacon in the mail today. i wonder how this thing really works. it doesn't plug into the obd-ii port on my vehicle. it seems like it is just a little box with bluetooth and an accelerometer. i would like detailed info about this device.,,@StateFarm,,1185697673489403905,I got my @StateFarm Drive Safe and Save beacon in the mail today. I wonder how this thing really works. It doesn't plug into the OBD-II port on my vehicle. It seems like it is just a little box with Bluetooth and an accelerometer. I would like detailed info about this device.,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.8779}",0.0,0.812,0.188,0.8779,positive
2019-10-19 03:21:49,LAURENchristie4,0,0,0,i was about to online shop like crazy then checked my chase app and found out that statefarm is taking crazyyyyy amounts of money out for my insurance.... welp i’ll be calling them monday.,,@StateFarm,,1185395601401405443,I was about to online shop like crazy then checked my chase app and found out that @StateFarm is taking CRAZYYYYY amounts of money out for my insurance.... welp I’ll be calling them Monday.,"{'neg': 0.065, 'neu': 0.867, 'pos': 0.068, 'compound': 0.0258}",0.065,0.867,0.068,0.0258,neutral
2019-10-17 14:00:06,seanmbrunson,0,0,0,statefarm this #statefarmsafedriving app is absolutely insane. lost points for using my brakes. really. lost points for 3 miles over the speed limit. why bother! it's just time to find new insurance.,,@StateFarm,#statefarmsafedriving,1184831456050319360,@StateFarm this #statefarmsafedriving app is absolutely insane. Lost points for using my brakes. Really. Lost points for 3 miles over the speed limit. Why bother! It's just time to find new insurance.,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.8707}",0.279,0.721,0.0,-0.8707,negative
2019-10-16 11:22:51,PhillySportsTkr,0,0,0,apparently the new iphoneteam update from apple came with a flux capacitor ringer ryenarussillo belvederevodka statefarm ,,@iPhoneTeam @Apple @ringer @ryenarussillo @belvederevodka @StateFarm,,1184429491390681093,Apparently the new @iPhoneTeam update from @Apple came with a flux capacitor @ringer @ryenarussillo @belvederevodka @StateFarm ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-10-15 20:50:42,mrswhiteghs,0,1,11,click it great breakfast with our community partner statefarm for the get it together drive safe campaign! mathapeake,,@StateFarm @mathapeake,,1184210009049182211,Click it great breakfast with our community partner @StateFarm for the Get It Together Drive Safe cand aign! @mathapeake,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.807}",0.0,0.7,0.3,0.807,positive
2019-10-15 13:43:35,sillywillyphil,1,0,0,joinroot how can my $100 rate jump to $1298 a month with a perfect driving record per your app and one comprehensive claim that happen ed two policy renewels ago?? geico statefarm progressive,,@joinroot @GEICO @StateFarm @Progressive,,1184102521612189697,@joinroot How can my $100 rate jump to $1298 a month with a perfect driving record per your app and ONE comprehensive claim that happen Ed two policy renewels ago?? @GEICO @StateFarm @Progressive,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.7236}",0.0,0.836,0.164,0.7236,positive
2019-10-15 11:47:35,BenB87,0,0,2,i guess i don’t get why everyone is upset about the #officiating for #mnf. aaron rogers has statefarm they protect him from a total loss. their app is so easy he was able to use it from the sideline.,,@StateFarm,#officiating #MNF,1184073328312619010,I guess I don’t get why everyone is upset about the #officiating for #MNF. Aaron Rogers has @StateFarm They protect him from a total loss. Their App is so easy he was able to use it from the sideline.,"{'neg': 0.112, 'neu': 0.752, 'pos': 0.136, 'compound': 0.2842}",0.112,0.752,0.136,0.2842,neutral
2019-10-15 10:43:51,JAR_Patman,0,0,0,that state farm app is amazing! ,,,,1184057291877711873,That State Farm app is amazing! ,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.6239}",0.0,0.55,0.45,0.6239,positive
2019-10-14 21:09:57,kapil2788,1,0,1,hey statefarm your #drivesafeandsave has issues. it counts viewing maps as a phone usage..it considers usage of phone in car as phone usage while driving ..i believe it also considers hands free switching of music as phone usage .,,@StateFarm,#drivesafeandsave,1183852467718635520,Hey @StateFarm your #drivesafeandsave has issues. It counts viewing maps as a phone usage..it considers usage of phone in car as phone usage while driving ..I believe it also considers hands free switching of music as phone usage .,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.5106}",0.0,0.92,0.08,0.5106,positive
2019-10-11 15:58:21,USD288,0,1,2,state farm award winners: teacher tara west won “the teacher’s choice” award para daisy patterson won “not an app for that” award student brooks wadkins won “the student kindness” award ,,,,1182686884729892864,State Farm award winners: Teacher Tara West won “The Teacher’s Choice” award Para Daisy Patterson won “Not An App For That” award Student Brooks Wadkins won “The Student Kindness” award ,"{'neg': 0.0, 'neu': 0.438, 'pos': 0.562, 'compound': 0.9821}",0.0,0.438,0.562,0.9821,positive
2019-10-10 20:20:21,rayhatfield,0,0,2,"christ, ad networks are so f'ing creepy. i opened my insurance mobile app 5 minutes ago and now i'm seeing state farm ads on twitter. ",,,,1182390430886957056,"Christ, ad networks are so f'ing creepy. I opened my insurance mobile app 5 minutes ago and now I'm seeing state farm ads on twitter. ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-10-10 20:17:12,4uideal,0,0,0,if your a client of state farm and ride share for #uber #lyft or any other entity. i used this beacon and downloaded their app drive safe and save and immediately discounted $16 a year. much to my surprise tracking my mileage we become a liability #delete #misinformation,,,#Uber #Lyft #delete #misinformation,1182389639404871680,If your a client of State Farm and ride share for #Uber #Lyft or any other entity. I used this beacon and downloaded their app drive safe and save and immediately discounted $16 a year. much to my surprise tracking my mileage We become a liability #delete #misinformation,"{'neg': 0.072, 'neu': 0.723, 'pos': 0.205, 'compound': 0.7579}",0.072,0.723,0.205,0.7579,positive
2019-10-10 18:03:47,JohnMLayser,1,3,2,out both our hvac units. i notified statefarm immediately via their app as to the damage. i attached the same pics of the circuits as well as estimates for replacing both units. after 8 days in september in the sweltering south i called for an update. i was told the pics &amp; ,,@StateFarm,,1182356063783477252,Out both our HVAC units. I notified @StateFarm immediately via their app as to the damage. I attached the same pics of the circuits as well as estimates for replacing both units. After 8 days in September in the sweltering south I called for an update. I was told the pics and ; ,"{'neg': 0.057, 'neu': 0.906, 'pos': 0.037, 'compound': -0.2732}",0.057,0.906,0.037,-0.2732,neutral
2019-10-10 01:20:48,ourtradingcards,2,0,2,"so statefarm i should ""drive safe"" for the monetary benefits (discount) and not because it's the right thing to do as a responsible driver??? got it.",,@StateFarm,,1182103657300365312,"So @StateFarm I should ""drive safe"" for the monetary benefits (discount) and not because it's the right thing to do as a responsible driver??? Got it.","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.8095}",0.0,0.734,0.266,0.8095,positive
2019-10-08 22:46:06,Ya_Bishh_Justin,4,0,4,lmao. i enrolled in state farm’s “drive safe and save” to save $30/month on my year insurance. i have to have a beacon in my car and have my phone connected to bluetooth. my last ride got rated 2/5 stars bc i used my phone all ride. do people still pay attention to roads??? ,,,,1181702335912914945,lmao. i enrolled in State Farm’s “Drive Safe and Save” to save $30/month on my year insurance. i have to have a beacon in my car and have my phone connected to bluetooth. my last ride got rated 2/5 stars bc i used my phone ALL ride. do people still pay attention to roads??? ,"{'neg': 0.023, 'neu': 0.807, 'pos': 0.17, 'compound': 0.879}",0.023,0.807,0.17,0.879,positive
2019-10-08 17:52:59,MrsSparks3,3,0,22,today we officially received the state farm neighborhood assistance grant to help fund the stem to them mobile lab! thank you all for voting and spreading the word! mccsc_edu mccsfoundation,,@MCCSC_EDU @MCCSFoundation,,1181628571707727872,Today we officially received the State Farm Neighborhood Assistance grant to help fund the STEM to Them Mobile Lab! Thank you all for voting and spreading the word! @MCCSC_EDU @MCCSFoundation,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.8065}",0.0,0.765,0.235,0.8065,positive
2019-10-08 15:20:41,RaoulMiller,1,0,0,"apparently the statefarm ""safedrive"" app penalizes you for phone use if you listen to music or podcasts from the phone. that seems sub-optimal. what if my next vehicle has carplay? will i be dinged for constant ""phone use""? how can i give feedback to the app team?",,@StateFarm,,1181590242572296194,"Apparently the @StateFarm ""SafeDrive"" app penalizes you for phone use if you listen to music or podcasts from the phone. That seems sub-optimal. What if my next vehicle has CarPlay? Will I be dinged for constant ""phone use""? How can I give feedback to the app team?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-10-05 19:15:35,LtCmdrKeene,1,0,0,". statefarm hey there, the 'drive safe &amp; save' enrollment on your website leads to a ""404 not found"" page. i've been trying to enroll for a few weeks now. here's what happens when i try... ",,@StateFarm,,1180562193823289344,". @StateFarm Hey there, the 'Drive Safe and ; Save' enrollment on your website leads to a ""404 Not Found"" page. I've been trying to enroll for a few weeks now. Here's what happens when I try... ","{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.7269}",0.0,0.852,0.148,0.7269,positive
2019-10-05 12:15:26,FredEhle,1,0,0,statefarm your drive and save app needs to change. i can’t allow the location setting to always be on as it drains my battery. put it back to use location while using. #fixyourapp,,@StateFarm,#fixyourapp,1180456461257891840,@StateFarm your drive and save app needs to change. I can’t allow the location setting to always be on as it drains my battery. Put it back to use location while using. #fixyourapp,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.6249}",0.0,0.859,0.141,0.6249,positive
2019-10-04 23:17:52,iseethruitall,1,0,1,"statefarm it’s drive safely not drive “safe”. not using good grammar means you are also going to make mistakes on my policy and accident claims, and anything that requires being correct. your marketing dept... grads of online universities? it shows!",,@StateFarm,,1180260777321742336,"@StateFarm it’s drive SAFELY not drive “safe”. Not using good grammar means you are also going to make mistakes on my policy and accident claims, and anything that requires being CORRECT. Your marketing dept... grads of online universities? It shows!","{'neg': 0.172, 'neu': 0.746, 'pos': 0.082, 'compound': -0.5212}",0.172,0.746,0.082,-0.5212,negative
2019-10-04 22:11:16,zmassey_,0,0,7,we just signed up for statefarm and the drive safe discount. i swear i’m gonna be like that pregnant lady do not mess with my discount!,,@StateFarm,,1180244016803336194,we just signed up for @StateFarm and the drive safe discount. i swear i’m gonna be like that pregnant lady Do NoT mEsS wItH mY dIsCoUnT!,"{'neg': 0.039, 'neu': 0.71, 'pos': 0.252, 'compound': 0.7651}",0.039,0.71,0.252,0.7651,positive
2019-10-04 15:40:46,MMacLeod05,0,0,9,"my state farm drive safe &amp; save score is an 85% this week and all i see in my head is that is a b and i was only allowed to get an a in anything ever when i was in school and i feel like a driving disappointment. well played, mother.",,,,1180145746911404032,"My State Farm Drive Safe and ; Save score is an 85% this week and all I see in my head is that is a B and I was only allowed to get an A in anything ever when I was in school and I feel like a driving disappointment. Well played, mother.","{'neg': 0.052, 'neu': 0.741, 'pos': 0.207, 'compound': 0.8316}",0.052,0.741,0.207,0.8316,positive
2019-10-01 18:09:35,LoveleeNicole_,1,0,0,so this state farm drive safe &amp; save is going to cause issues in our house it’s the police for reporting when you break too hard or text and drive,,,,1179096034024124416,So this State Farm Drive Safe and ; Save is going to cause issues in our house it’s the police for reporting when you break too hard or text and drive,"{'neg': 0.039, 'neu': 0.789, 'pos': 0.172, 'compound': 0.6908}",0.039,0.789,0.172,0.6908,positive
2019-10-01 13:21:15,MDNStaff,0,0,0,"""anyone interested in ordering a brick can get an application at the saline county courthouse at the offices of the collector, recorder and treasurer, from ed reis at wood & huston bank, or from dale zank state farm insurance office."" ",,,,1179023470891589633,"""Anyone interested in ordering a brick can get an application at the Saline County Courthouse at the offices of the Collector, Recorder and Treasurer, from Ed Reis at Wood & Huston Bank, or from Dale Zank State Farm Insurance Office."" ","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.4939}",0.0,0.9,0.1,0.4939,positive
2019-11-30 16:44:56,yaMomsH0use,1,0,0,"the drive safe app commercial is false advertising. the data points shown don’t show that you track phone usage. which is an unreliable and unrealistic stat at best. you don’t know who is using the phone at the time, it’s usually my passenger. it’s ridiculous. statefarm",,@StateFarm,,1200818001496485890,"The drive safe app commercial is false advertising. The data points shown don’t show that you track phone usage. Which is an unreliable and unrealistic stat at best. You don’t know who is using the phone at the time, it’s usually my passenger. It’s ridiculous. @StateFarm","{'neg': 0.048, 'neu': 0.817, 'pos': 0.135, 'compound': 0.6808}",0.048,0.817,0.135,0.6808,positive
2019-11-29 13:39:36,trukgurll,0,0,0,you think the state farm driving app picked up on 110 mph on the turnpike?? ha ha,,,,1200408972177612800,You think the State Farm driving app picked up on 110 MPH on the turnpike?? Ha ha,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.6322}",0.0,0.744,0.256,0.6322,positive
2019-11-28 17:55:05,ChrisLLavers,0,0,1,"#nflthanksgiving do not fall for the statefarm commercials ""don't mess with my discount"" their app tracks your driving habits soon your premium costs will be based on your driving habits and per mile driven it is just a scam to get more money from you",,@StateFarm,#NFLThanksgiving,1200110879578017792,"#NFLThanksgiving do not fall for the @StateFarm commercials ""don't mess with my discount"" Their app tracks your driving habits soon your premium costs will be based on your driving habits and per mile driven it is just a scam to get more money from you","{'neg': 0.076, 'neu': 0.881, 'pos': 0.043, 'compound': -0.3798}",0.076,0.881,0.043,-0.3798,negative
2019-11-26 12:21:41,Xolotech,1,0,0,the new state farm app can't tell who is on the phone. but it dings the driver anyway. #learntocode,,,#learntocode,1199302203078561797,The new State Farm app can't tell who is on the phone. But it dings the driver anyway. #learntocode,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-11-25 00:22:15,ELDeuceK,1,0,0,"honest question. what in the hell is the point of downloading the state farm (insert any personal lines insurance company) app? oh, hey i have car, home, etc insurance. what in the hell would the app do for you?",,,,1198758762061938689,"Honest question. What in the hell is the point of downloading the State Farm (insert any personal lines insurance company) app? Oh, hey I have car, home, etc insurance. What in the hell would the app do for you?","{'neg': 0.196, 'neu': 0.737, 'pos': 0.068, 'compound': -0.8053}",0.196,0.737,0.068,-0.8053,negative
2019-11-24 16:36:15,hisnameisjames,0,0,1,i think this is just plain scary when i just signed up for my state farm app and the next commercial i see is a state farm app commercial. i literally just signed up for it and that came on. so weird,,,,1198641491746398208,I think this is just plain scary when I just signed up for my State Farm app and the next commercial I see is a State Farm app commercial. I literally just signed up for it and that came on. So weird,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.6642}",0.12,0.88,0.0,-0.6642,negative
2019-11-23 18:08:24,phillipbking,1,0,0,"wearefarmers your driving app is trash, i bought a new car with apple car play to have hands free undistracted phone calls and comply with the law, i work a normal 5 day work week yet those are my two worst scores... learn from state farm",,@WeAreFarmers,,1198302292476354560,"@WeAreFarmers your driving app is trash, I bought a new car with Apple car play to have hands free undistracted phone calls and comply with the law, I work a normal 5 day work week yet those are my two worst scores... Learn from State Farm","{'neg': 0.078, 'neu': 0.814, 'pos': 0.108, 'compound': 0.1531}",0.078,0.814,0.108,0.1531,neutral
2019-11-22 16:03:56,MrElliott236,0,0,0,soundcloud what the fuck is up with these double and triple ads now in between songs. i use ur app to listen to music not a god damn state farm ad,,@SoundCloud,,1197908583217815553,@SoundCloud what the fuck is up with these double and triple ads now in between songs. I use ur app to listen to music not a god damn State Farm ad,"{'neg': 0.149, 'neu': 0.787, 'pos': 0.063, 'compound': -0.4689}",0.149,0.787,0.063,-0.4689,negative
2019-11-21 21:28:54,Tim03507238,1,0,0,statefarm why would you show a trip on phone app when i was a passenger in my wife’s car? that is just stupid. pick one of the two devices not both.,,@StateFarm,,1197627972250984448,@StateFarm why would you show a trip on phone app when I was a passenger in my wife’s car? That is just stupid. Pick one of the two devices not both.,"{'neg': 0.102, 'neu': 0.898, 'pos': 0.0, 'compound': -0.5267}",0.102,0.898,0.0,-0.5267,negative
2019-11-20 22:31:40,Czarshaw,4,0,0,hey statefarm what’s going on???? site and app not working the one time i’m in an accident in 20 years.,,@StateFarm,,1197281380419473408,Hey @StateFarm what’s going on???? Site and app not working the ONE time I’m in an accident in 20 years.,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.6199}",0.176,0.824,0.0,-0.6199,negative
2019-11-20 20:42:01,smg970,2,0,2,"riddle me this statefarm -website is down, app is down, my son is stranded with no way to transfer money between accts in order to pay his bill &amp; ""customer service"" won't help because i'm unable to answer acct-specific questions accessible only thru online access to accts ",,@StateFarm,,1197253789570519042,"riddle me this @StateFarm -website is down, app is down, my son is stranded with no way to transfer money between accts in order to pay his bill and ; ""customer service"" won't help because I'm unable to answer acct-specific questions accessible only thru online access to accts ","{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.5938}",0.115,0.885,0.0,-0.5938,negative
2019-11-20 14:52:03,michaela2996,0,0,1,you guys i got drive safe and save from state farm and those who don’t know it’s tracks your driving and gives you a discount. that thing is such a snitch at least now i have proof that my husband is a crazy driver.,,,,1197165717482811392,You guys I got drive safe and save from State Farm and those who don’t know it’s tracks your driving and gives you a discount. That thing is such a snitch at least now I have proof that my husband is a crazy driver.,"{'neg': 0.048, 'neu': 0.828, 'pos': 0.123, 'compound': 0.5719}",0.048,0.828,0.123,0.5719,positive
2019-11-18 07:51:50,brunneng38,0,0,0,"state farm-""we would like 2 award you for your 2 decades + never getting into an accident by raising your rate. but why don't u download the new app we have that tracks your location, mileage + maybe u can get a discount on that rate we might be increasing soon?"" foh #statefarm",,,#statefarm,1196335187250098177,"State Farm-""We would like 2 award you for Your 2 decades + never getting into an accident by raising your rate. But why don't U download the new app we have that tracks your location, mileage + maybe U can get a discount on that rate we might be increasing soon?"" FOH #statefarm","{'neg': 0.037, 'neu': 0.892, 'pos': 0.071, 'compound': 0.2382}",0.037,0.892,0.071,0.2382,neutral
2019-11-17 17:57:45,MagCalligraphy,1,0,0,i’ve had the state farm drive safe beacon for about 3 weeks now maybe for. statefarm what happens if i hit 100? do i get a the 30% discount advertised on your commercials? ,,@StateFarm,,1196125286066200576,I’ve had the State Farm Drive Safe beacon for about 3 weeks now maybe for. @StateFarm what happens if I hit 100? Do I get a the 30% discount advertised on your commercials? ,"{'neg': 0.0, 'neu': 0.908, 'pos': 0.092, 'compound': 0.504}",0.0,0.908,0.092,0.504,positive
2019-11-15 17:21:45,NebuMediaGroup,0,0,0,statefarm i like your simple ads here in dc and baltimore. let's get them on our mobile billboards. what do ya say?,,@StateFarm,,1195391450759991296,@StateFarm I like your simple ads here in DC and Baltimore. Let's get them on our mobile billboards. What do ya say?,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}",0.0,0.894,0.106,0.3612,positive
2019-11-14 19:06:27,_evankearney,1,0,3,he told me he moved here from nigeria 20 years ago and that he hates iphones. anyway so i just left my truck on some side street overnight and prayed it didn’t get towed. so this morning i woke up and called state farm again ,,,,1195055409889005569,He told me he moved here from Nigeria 20 years ago and that he hates iPhones. Anyway so I just left my truck on some side street overnight and prayed it didn’t get towed. So this morning I woke up and called state farm again ,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.4404}",0.062,0.938,0.0,-0.4404,negative
2019-11-13 15:10:21,GretaYacht,0,1,3,"tesla model 3 screen glass costs $1,400 to replace. not the entire screen. just the glass. cracked glass causes entire screen to malfunction. statefarm geico progressive allstate usaa_help libertymutual $tslaq #tesla #iphoneonwheels",,@StateFarm @GEICO @Progressive @Allstate @USAA_help @LibertyMutual,#Tesla #iphoneonwheels,1194633607815426051,"Tesla Model 3 screen glass costs $1,400 to replace. Not the entire screen. Just the glass. Cracked glass causes entire screen to malfunction. @StateFarm @GEICO @Progressive @Allstate @USAA_help @LibertyMutual $TSLAQ #Tesla #iphoneonwheels","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
